id,url,title,subtitle,claps,responses,reading_time,publication,date
1993,https://writingcooperative.com/help-my-protagonist-is-just-like-me-f72d71f520f0,Help! My Protagonist Is Just Like Me!,The self can be an excellent muse in moderation,591,5,4,The Writing Cooperative,03-02-2023
1994,https://writingcooperative.com/how-to-fall-in-love-with-editing-and-stop-sabotaging-your-writing-success-fc7b0187e827,How to Fall in Love with Editing and Stop Sabotaging Your Writing Success,Polishing your draft doesn’t…,505,6,5,The Writing Cooperative,03-02-2023
1995,https://writingcooperative.com/promote-your-book-or-project-for-free-in-your-local-paper-or-blog-37b3a729f367,Promote Your Book (or Project) for Free in Your Local Paper or Blog,DIY marketing for independent…,1200,14,6,The Writing Cooperative,03-02-2023
1996,https://towardsdatascience.com/using-chatgpt-as-a-creative-writing-partner-part-1-prose-dc9a9994d41f,Using ChatGPT as a Creative Writing Partner — Part 1: Prose,"How the latest language model from OpenAI can help write poetry, fiction, and screenplays",607,12,15,Towards Data Science,04-01-2023
1997,https://towardsdatascience.com/10-simple-things-you-can-do-to-improve-your-data-science-skills-in-2023-af274dc513da,10 Simple Things You Can Do to Improve Your Data Science Skills in 2023,Here’s to making this next…,387,8,8,Towards Data Science,04-01-2023
1998,https://towardsdatascience.com/what-does-entropy-measure-an-intuitive-explanation-a7f7e5d16421,What does Entropy Measure? An Intuitive Explanation,,387,2,11,Towards Data Science,04-01-2023
1999,https://towardsdatascience.com/a-beginner-friendly-introduction-to-mlops-95282f25325c,A Beginner-Friendly Introduction to MLOps,A first step to MLOps,412,4,9,Towards Data Science,04-01-2023
2000,https://towardsdatascience.com/python3-12-98245ecd6a97,What to Expect in Python 3.12,"New features, updates and removals in the upcoming Python 3.12 release",140,1,6,Towards Data Science,04-01-2023
2001,https://towardsdatascience.com/naive-bayes-classifier-from-scratch-with-python-942708211470,"Naive Bayes Classifier from Scratch, with Python",From theory to practice with Bayes Theorem,75,3,10,Towards Data Science,04-01-2023
2002,https://towardsdatascience.com/statistics-bootcamp-8-a-tale-of-two-means-ecec013ae414,Statistics Bootcamp 8: A Tale of Two Means,Learn the math and…,,0,13,Towards Data Science,04-01-2023
2003,https://towardsdatascience.com/its-a-mistake-to-trust-the-best-model-of-a-gridsearchcv-536a73e835ad,It’s a Mistake to Trust the Best Model of a GridSearchCV,Explained through four examples where the…,338,1,6,Towards Data Science,04-01-2023
2004,https://towardsdatascience.com/build-trail-recommender-for-trailforks-8ea64b1a2fe4,Build Trail Recommender for TrailForks,How I won the Outside 2022 Innovation Days Award,156,0,11,Towards Data Science,04-01-2023
2005,https://towardsdatascience.com/first-steps-in-machine-learning-with-apache-spark-672fe31799a3,First Steps in Machine Learning with Apache Spark,Basic concepts and topics of Spark MLlib package,38,2,11,Towards Data Science,04-01-2023
2006,https://towardsdatascience.com/solving-the-class-imbalance-problem-58cb926b5a0f,"<strong class=""markup--strong markup--h3-strong"">Solving The Class Imbalance Problem</strong>",Class imbalance is a common issue where the distribution of…,92,2,8,Towards Data Science,04-01-2023
2007,https://towardsdatascience.com/introducing-pydicom-its-classes-methods-and-attributes-518c1d71162,"Introducing PyDicom, Its Classes, Methods, and Attributes",PyDicom…Beyond Pixel Data,43,0,12,Towards Data Science,04-01-2023
2008,https://towardsdatascience.com/build-soil-profile-in-plaxis-using-python-a9c870e253c7,Automate Soil Profile in PLAXIS Using Python,,212,1,10,Towards Data Science,04-01-2023
2009,https://towardsdatascience.com/identifying-new-and-returning-customers-in-bigquery-using-sql-81f44c9e3598,Identifying New and Returning Customers in BigQuery using SQL,To better understand your customer's…,128,1,8,Towards Data Science,04-01-2023
2010,https://towardsdatascience.com/what-is-process-mining-683b5eb6547c,What is Process Mining?,,41,5,9,Towards Data Science,04-01-2023
2011,https://towardsdatascience.com/lazy-evaluation-using-recursive-python-generators-9ee6af0dd803,Lazy Evaluation Using Recursive Python Generators,Can recursive functions use ,42,3,5,Towards Data Science,04-01-2023
2012,https://towardsdatascience.com/python-oop-tutorial-how-to-create-classes-and-objects-c36a92b01552,Python OOP Tutorial: How to Create Classes and Objects,An easy guide to using classes and objects in…,259,1,6,Towards Data Science,04-01-2023
2013,https://towardsdatascience.com/how-to-install-traefik-ingress-controller-in-kubernetes-fa2b9079e942,How To Install Traefik Ingress Controller In Kubernetes,"Provide load balancing, name-based virtual…",191,0,5,Towards Data Science,04-01-2023
2014,https://towardsdatascience.com/january-edition-becoming-better-learners-a595626554d6,January Edition: Becoming Better Learners,Start your 2023 data science…,,0,4,Towards Data Science,04-01-2023
2015,https://towardsdatascience.com/bike-sharing-system-movements-to-the-metallica-concert-in-tartu-estonia-1af8361bc6f,"Bike-Sharing System Movements to the Metallica Concert in Tartu, Estonia",GPS tracking visualization…,30,1,9,Towards Data Science,04-01-2023
2016,https://towardsdatascience.com/dealing-with-dates-in-pythons-dataframe-part-2-the-basics-9ad5edacd2f8,Dealing with Dates in Python’s DataFrame Part 2— The Basics,,135,1,8,Towards Data Science,04-01-2023
2017,https://towardsdatascience.com/how-to-securely-connect-synapse-pipelines-to-azure-functions-9bcdb176e150,How to Securely Connect Synapse Pipelines to Azure Functions,Learn to use Synapse exfiltration…,21,1,4,Towards Data Science,04-01-2023
2018,https://towardsdatascience.com/validate-balanced-parenthesis-using-sql-5bb79732d772,Validate Balanced Parenthesis using SQL,Check the well-formed-ness of a string containing open and…,9,3,5,Towards Data Science,04-01-2023
2019,https://towardsdatascience.com/dealing-with-dates-in-pythons-dataframe-part-1-date-series-creation-f4a800db9ae,Dealing with Dates in Python’s DataFrame Part 1 — Date Series Creation,,161,0,10,Towards Data Science,04-01-2023
2020,https://towardsdatascience.com/ml-basics-part-4-decision-trees-cc37d07137b2,"<strong class=""markup--strong markup--h3-strong"">ML Basics (Part-4): Decision Trees</strong>","<strong class=""markup--strong markup--h4-strong"">What are Decision Trees, How to Build and Apply Decision Trees for</strong>",4,0,8,Towards Data Science,04-01-2023
2021,https://towardsdatascience.com/optimizing-browsing-a-taxonomy-30596bcdbd9d,"<strong class=""markup--strong markup--h3-strong"">Optimizing Browsing A Taxonomy</strong>","<strong class=""markup--strong markup--h4-strong"">Problems, models, and implementation issues</strong>",14,1,20,Towards Data Science,04-01-2023
2022,https://uxdesign.cc/design-tokens-abd32379015b,Creating tokens for your design system with ChatGPT assistance,Build and maintain design tokens faster…,701,3,10,UX Collective,04-01-2023
2023,https://uxdesign.cc/how-to-avoid-the-danger-of-designing-based-on-expired-requirements-2a636c8aaea6,How to avoid the danger of designing based on expired requirements,Design artifacts eventually need…,124,1,6,UX Collective,04-01-2023
2024,https://uxdesign.cc/mo-handoffs-mo-problems-9ebfc625102e,"Mo handoffs, mo problems","The first of a two-part interview with UX designer Shamsi Brinn, creator of…",21,0,9,UX Collective,04-01-2023
2025,https://medium.com/swlh/7-ways-to-use-chat-gpt-ethically-in-your-day-to-day-9b9729c7ba5b,7 Ways to Use Chat GPT (Ethically) in Your Day-to-Day,,319,12,4,The Startup,04-01-2023
2026,https://medium.com/swlh/heres-how-to-join-the-new-rich-and-experience-personal-freedom-167f7f899313,Here’s How to Join the “New Rich” and Experience Personal Freedom,And the #1 driver of growth for…,2000,40,7,The Startup,04-01-2023
2027,https://medium.com/swlh/7-realistic-micro-habits-that-will-totally-change-your-life-in-a-year-25e2846524de,7 Realistic Micro Habits That Will Totally Change Your Life In A Year,Going small has big benefits.,861,16,6,The Startup,04-01-2023
2028,https://medium.com/swlh/5-money-beliefs-holding-you-back-455a95f2c108,5 Money Beliefs Holding You Back,And stifling your financial growth,334,4,9,The Startup,04-01-2023
2029,https://medium.com/swlh/how-to-digest-books-above-your-level-and-improve-your-intelligence-e7f71d1b6fbe,How To Digest Books Above Your “Level” and Improve Your Intelligence,Don’t let me stop you.,1000,25,4,The Startup,04-01-2023
2030,https://medium.com/swlh/navigating-the-ethical-contours-of-ai-copy-generators-like-chatgpt-f07a0c01e311,Navigating the Ethical Contours of AI Copy Generators Like ChatGPT,Be prepared to cite the AI…,336,4,6,The Startup,04-01-2023
2031,https://writingcooperative.com/self-publishing-three-things-you-cant-do-by-yourself-55a6b525a227,Self-Publishing: Three Things You Can’t Do By Yourself,,,0,4,The Writing Cooperative,04-01-2023
2032,https://writingcooperative.com/typesetting-for-the-self-published-78682f36e62a,Typesetting for the Self-Published,Make your print look as professional as your writing,80,0,10,The Writing Cooperative,04-01-2023
2033,https://writingcooperative.com/technical-blogging-in-danger-responsible-writers-wanted-76add1b70311,Technical Blogging in Danger: Responsible Writers Wanted!,"<em class=""markup--em markup--h4-em"">Technical writing carries much</em>",338,2,12,The Writing Cooperative,04-01-2023
2034,https://writingcooperative.com/to-niche-or-not-to-niche-that-is-the-question-d31114a00ebc,"To Niche or Not to Niche, That Is the Question","Some writers suggest searching for a niche, while…",401,4,6,The Writing Cooperative,04-01-2023
2035,https://writingcooperative.com/write-now-with-yona-zeldis-mcdonough-8d3c49341b62,Write Now With Yona Zeldis McDonough,"Today’s Write Now interview features Yona Zeldis McDonough, an…",103,2,3,The Writing Cooperative,04-01-2023
2036,https://towardsdatascience.com/easily-validate-user-generated-data-using-pydantic-5ace695cc3c8,Easily Validate User-Generated Data Using Pydantic,How to us Pydantic to validate Excel data,148,1,6,Towards Data Science,05-02-2023
2037,https://towardsdatascience.com/use-delta-lake-as-the-master-data-management-mdm-source-for-downstream-applications-882250dc0b4a,Use Delta Lake as the Master Data Management (MDM) Source for Downstream Applications,,23,0,9,Towards Data Science,05-02-2023
2038,https://towardsdatascience.com/why-convolve-understanding-convolution-and-feature-extraction-in-deep-networks-ee45d1fdd17c,"<strong class=""markup--strong markup--h3-strong"">Why Convolve? Understanding Convolution and Feature Extraction in Deep Networks</strong>","<strong class=""markup--strong markup--h4-strong"">An Explanation of 1D/2D Convolution, its Role in Feature Learning, and a Visualization Tool</strong>",7,0,9,Towards Data Science,05-02-2023
2039,https://towardsdatascience.com/the-achilles-heel-of-scatter-plots-f5e0a40b5548,The Achilles Heel of Scatter Plots,Visualizing large datasets with hidden trends using an alternative…,2,0,5,Towards Data Science,05-02-2023
2040,https://towardsdatascience.com/a-quick-start-to-connecting-to-postgresql-and-pulling-data-into-pandas-26fbe7c0fcd5,A Quick Start to Connecting to PostgreSQL and Pulling Data into Pandas,Get you on your way to data…,5,0,4,Towards Data Science,05-02-2023
2041,https://uxdesign.cc/the-three-roles-you-need-for-an-impactful-ux-research-ca0d14833d8c,The three roles you need for an impactful UX research,Balance the roles of knowledge Creator…,96,2,8,UX Collective,05-02-2023
2042,https://uxdesign.cc/setting-boundaries-between-design-and-research-c92dd159efba,Setting boundaries between design and research,Thoughts on over-investing in research and designing…,330,0,5,UX Collective,05-02-2023
2043,https://medium.com/swlh/7-super-simple-writing-side-hustles-how-i-make-5-250-month-8cf0174ea136,"7 Super Simple Writing Side Hustles — How I Make $5,250+/Month",,2300,46,5,The Startup,05-02-2023
2044,https://medium.com/swlh/chatgpt-how-it-will-shake-up-seo-as-we-know-it-44e4b55922fa,ChatGPT: How It Will Shake Up SEO As We Know It,,114,4,7,The Startup,05-02-2023
2045,https://medium.com/swlh/maximizing-your-potential-the-guide-to-future-proofing-your-tech-skills-12e9ef8ef0c5,Maximizing Your Potential: The Guide to Future-Proofing Your Tech Skills,Transform your tech skills…,223,3,4,The Startup,05-02-2023
2046,https://medium.com/swlh/4-advice-of-freelance-gurus-you-may-not-want-to-follow-as-a-beginner-50a38205a36d,4 Advice of Freelance Gurus You May Not Want to Follow as a Beginner,Freelancing is about something…,207,2,5,The Startup,05-02-2023
2047,https://writingcooperative.com/the-antidote-to-writers-block-20c027dd3f0f,The Antidote to Writer’s Block,No alchemy required,254,4,7,The Writing Cooperative,05-02-2023
2048,https://writingcooperative.com/the-duality-of-certain-indefinite-pronouns-defined-8e191550b7cf,The Duality of Certain Indefinite Pronouns Defined,And when to use…,307,2,3,The Writing Cooperative,05-02-2023
2049,https://writingcooperative.com/your-muse-is-not-coming-d5cec1ea5938,Your Muse Is Not Coming,You are Your Own Muse,219,6,3,The Writing Cooperative,05-02-2023
2050,https://writingcooperative.com/the-myth-of-the-copywriters-voice-why-you-don-t-need-one-bae7fd5cff86,The Myth of the “Copywriter’s Voice”: Why You Don’t Need One,You need to create a thousand voices,199,1,3,The Writing Cooperative,05-02-2023
2051,https://towardsdatascience.com/mastering-the-art-of-regression-analysis-5-key-metrics-every-data-scientist-should-know-1e2a8a2936f5,Mastering the Art of Regression Analysis: 5 Key Metrics Every Data Scientist Should Know,,44,2,13,Towards Data Science,20-02-2023
